standardHomeTeamName,standardAwayTeamName,FTR,datestamp,homeTeamForm,awayTeamForm
TOTTENHAM,CHELSEA,H,2017-01-04,15.0,12.0
BURNLEY,SOUTHAMPTON,H,2017-01-14,9.0,3.0
HULL,BOURNEMOUTH,H,2017-01-14,4.0,4.0
LEICESTER,CHELSEA,A,2017-01-14,5.0,12.0
SUNDERLAND,STOKE,A,2017-01-14,4.0,7.0
SWANSEA,ARSENAL,A,2017-01-14,3.0,10.0
TOTTENHAM,WESTBROM,H,2017-01-14,15.0,6.0
WATFORD,MIDDLESBROUGH,D,2017-01-14,2.0,5.0
WESTHAM,CRYSTALPALACE,H,2017-01-14,9.0,1.0
EVERTON,MANCITY,H,2017-01-15,10.0,9.0
MANUNITED,LIVERPOOL,D,2017-01-15,13.0,11.0
BOURNEMOUTH,WATFORD,D,2017-01-21,5.0,3.0
CRYSTALPALACE,EVERTON,A,2017-01-21,1.0,13.0
LIVERPOOL,SWANSEA,A,2017-01-21,8.0,6.0
MANCITY,TOTTENHAM,D,2017-01-21,7.0,13.0
MIDDLESBROUGH,WESTHAM,A,2017-01-21,2.0,9.0
STOKE,MANUNITED,D,2017-01-21,7.0,11.0
WESTBROM,SUNDERLAND,H,2017-01-21,9.0,1.0
ARSENAL,BURNLEY,H,2017-01-22,13.0,9.0
CHELSEA,HULL,H,2017-01-22,12.0,4.0
SOUTHAMPTON,LEICESTER,H,2017-01-22,3.0,4.0
ARSENAL,WATFORD,A,2017-01-31,10.0,5.0
BOURNEMOUTH,CRYSTALPALACE,A,2017-01-31,5.0,3.0
BURNLEY,LEICESTER,H,2017-01-31,9.0,4.0
LIVERPOOL,CHELSEA,D,2017-01-31,6.0,10.0
MIDDLESBROUGH,WESTBROM,D,2017-01-31,3.0,10.0
SUNDERLAND,TOTTENHAM,D,2017-01-31,2.0,11.0
SWANSEA,SOUTHAMPTON,H,2017-01-31,9.0,3.0
MANUNITED,HULL,D,2017-02-01,9.0,5.0
STOKE,EVERTON,D,2017-02-01,8.0,11.0
WESTHAM,MANCITY,A,2017-02-01,6.0,7.0
CHELSEA,ARSENAL,H,2017-02-04,10.0,7.0
CRYSTALPALACE,SUNDERLAND,A,2017-02-04,3.0,5.0
EVERTON,BOURNEMOUTH,H,2017-02-04,13.0,2.0
HULL,LIVERPOOL,H,2017-02-04,7.0,3.0
SOUTHAMPTON,WESTHAM,A,2017-02-04,3.0,9.0
TOTTENHAM,MIDDLESBROUGH,H,2017-02-04,11.0,3.0
WATFORD,BURNLEY,H,2017-02-04,8.0,6.0
WESTBROM,STOKE,H,2017-02-04,10.0,8.0
LEICESTER,MANUNITED,A,2017-02-05,1.0,9.0
MANCITY,SWANSEA,H,2017-02-05,10.0,9.0
ARSENAL,HULL,H,2017-02-11,9.0,7.0
LIVERPOOL,TOTTENHAM,H,2017-02-11,5.0,8.0
MANUNITED,WATFORD,H,2017-02-11,9.0,8.0
MIDDLESBROUGH,EVERTON,D,2017-02-11,3.0,11.0
STOKE,CRYSTALPALACE,H,2017-02-11,8.0,3.0
SUNDERLAND,SOUTHAMPTON,A,2017-02-11,4.0,6.0
WESTHAM,WESTBROM,D,2017-02-11,10.0,8.0
BURNLEY,CHELSEA,D,2017-02-12,7.0,11.0
SWANSEA,LEICESTER,H,2017-02-12,9.0,0.0
BOURNEMOUTH,MANCITY,A,2017-02-13,1.0,10.0
CHELSEA,SWANSEA,H,2017-02-25,11.0,9.0
CRYSTALPALACE,MIDDLESBROUGH,H,2017-02-25,6.0,2.0
EVERTON,SUNDERLAND,H,2017-02-25,11.0,4.0
HULL,BURNLEY,D,2017-02-25,5.0,5.0
WATFORD,WESTHAM,D,2017-02-25,8.0,8.0
WESTBROM,BOURNEMOUTH,H,2017-02-25,11.0,1.0
TOTTENHAM,STOKE,H,2017-02-26,8.0,5.0
LEICESTER,LIVERPOOL,H,2017-02-27,3.0,4.0
LEICESTER,HULL,H,2017-03-04,6.0,5.0
LIVERPOOL,ARSENAL,H,2017-03-04,7.0,6.0
MANUNITED,BOURNEMOUTH,D,2017-03-04,9.0,1.0
STOKE,MIDDLESBROUGH,H,2017-03-04,7.0,2.0
SWANSEA,BURNLEY,H,2017-03-04,9.0,5.0
WATFORD,SOUTHAMPTON,A,2017-03-04,7.0,9.0
WESTBROM,CRYSTALPALACE,A,2017-03-04,8.0,9.0
SUNDERLAND,MANCITY,A,2017-03-05,4.0,13.0
TOTTENHAM,EVERTON,H,2017-03-05,10.0,8.0
WESTHAM,CHELSEA,A,2017-03-06,5.0,11.0
MANCITY,STOKE,D,2017-03-08,13.0,7.0
BOURNEMOUTH,WESTHAM,H,2017-03-11,4.0,5.0
EVERTON,WESTBROM,H,2017-03-11,10.0,7.0
HULL,SWANSEA,H,2017-03-11,7.0,6.0
LIVERPOOL,BURNLEY,H,2017-03-12,9.0,2.0
BOURNEMOUTH,SWANSEA,H,2017-03-18,7.0,6.0
CRYSTALPALACE,WATFORD,H,2017-03-18,9.0,4.0
EVERTON,HULL,H,2017-03-18,10.0,4.0
STOKE,CHELSEA,A,2017-03-18,7.0,13.0
SUNDERLAND,BURNLEY,D,2017-03-18,4.0,3.0
WESTBROM,ARSENAL,H,2017-03-18,7.0,3.0
WESTHAM,LEICESTER,A,2017-03-18,2.0,9.0
MANCITY,LIVERPOOL,D,2017-03-19,11.0,10.0
MIDDLESBROUGH,MANUNITED,A,2017-03-19,1.0,11.0
TOTTENHAM,SOUTHAMPTON,H,2017-03-19,12.0,6.0
BURNLEY,TOTTENHAM,A,2017-04-01,2.0,12.0
CHELSEA,CRYSTALPALACE,A,2017-04-01,10.0,12.0
HULL,WESTHAM,H,2017-04-01,7.0,1.0
LEICESTER,STOKE,H,2017-04-01,12.0,4.0
LIVERPOOL,EVERTON,H,2017-04-01,10.0,9.0
MANUNITED,WESTBROM,D,2017-04-01,11.0,7.0
SOUTHAMPTON,BOURNEMOUTH,D,2017-04-01,7.0,8.0
WATFORD,SUNDERLAND,H,2017-04-01,4.0,1.0
ARSENAL,MANCITY,D,2017-04-02,4.0,9.0
SWANSEA,MIDDLESBROUGH,D,2017-04-02,4.0,2.0
BURNLEY,STOKE,H,2017-04-04,4.0,4.0
LEICESTER,SUNDERLAND,H,2017-04-04,15.0,1.0
MANUNITED,EVERTON,D,2017-04-04,9.0,7.0
WATFORD,WESTBROM,H,2017-04-04,7.0,4.0
ARSENAL,WESTHAM,H,2017-04-05,7.0,0.0
CHELSEA,MANCITY,H,2017-04-05,12.0,6.0
HULL,MIDDLESBROUGH,H,2017-04-05,9.0,1.0
LIVERPOOL,BOURNEMOUTH,D,2017-04-05,11.0,9.0
SOUTHAMPTON,CRYSTALPALACE,H,2017-04-05,10.0,12.0
SWANSEA,TOTTENHAM,A,2017-04-05,4.0,15.0
BOURNEMOUTH,CHELSEA,A,2017-04-08,8.0,12.0
MANCITY,HULL,H,2017-04-08,6.0,9.0
MIDDLESBROUGH,BURNLEY,D,2017-04-08,2.0,5.0
STOKE,LIVERPOOL,A,2017-04-08,1.0,11.0
TOTTENHAM,WATFORD,H,2017-04-08,15.0,6.0
WESTBROM,SOUTHAMPTON,A,2017-04-08,4.0,10.0
WESTHAM,SWANSEA,H,2017-04-08,3.0,1.0
EVERTON,LEICESTER,H,2017-04-09,10.0,12.0
SUNDERLAND,MANUNITED,A,2017-04-09,1.0,9.0
CRYSTALPALACE,ARSENAL,H,2017-04-10,12.0,4.0
CRYSTALPALACE,LEICESTER,D,2017-04-15,10.0,10.0
EVERTON,BURNLEY,H,2017-04-15,10.0,5.0
SOUTHAMPTON,MANCITY,A,2017-04-15,7.0,8.0
STOKE,HULL,H,2017-04-15,3.0,6.0
SUNDERLAND,WESTHAM,D,2017-04-15,2.0,4.0
TOTTENHAM,BOURNEMOUTH,H,2017-04-15,15.0,5.0
WATFORD,SWANSEA,H,2017-04-15,9.0,1.0
MANUNITED,CHELSEA,H,2017-04-16,11.0,9.0
WESTBROM,LIVERPOOL,A,2017-04-16,4.0,11.0
MIDDLESBROUGH,ARSENAL,A,2017-04-17,2.0,7.0
BOURNEMOUTH,MIDDLESBROUGH,H,2017-04-22,5.0,2.0
HULL,WATFORD,H,2017-04-22,9.0,9.0
SWANSEA,STOKE,H,2017-04-22,4.0,3.0
WESTHAM,EVERTON,D,2017-04-22,5.0,8.0
BURNLEY,MANUNITED,A,2017-04-23,4.0,11.0
LIVERPOOL,CRYSTALPALACE,A,2017-04-23,10.0,10.0
CHELSEA,SOUTHAMPTON,H,2017-04-25,9.0,7.0
ARSENAL,LEICESTER,H,2017-04-26,10.0,7.0
CRYSTALPALACE,TOTTENHAM,A,2017-04-26,7.0,15.0
MIDDLESBROUGH,SUNDERLAND,H,2017-04-26,4.0,1.0
MANCITY,MANUNITED,D,2017-04-27,8.0,11.0
CRYSTALPALACE,BURNLEY,A,2017-04-29,7.0,7.0
SOUTHAMPTON,HULL,D,2017-04-29,7.0,7.0
STOKE,WESTHAM,D,2017-04-29,4.0,6.0
SUNDERLAND,BOURNEMOUTH,A,2017-04-29,1.0,7.0
WESTBROM,LEICESTER,A,2017-04-29,1.0,7.0
EVERTON,CHELSEA,A,2017-04-30,8.0,12.0
MANUNITED,SWANSEA,D,2017-04-30,11.0,4.0
MIDDLESBROUGH,MANCITY,D,2017-04-30,5.0,8.0
TOTTENHAM,ARSENAL,H,2017-04-30,15.0,9.0
WATFORD,LIVERPOOL,A,2017-05-01,6.0,10.0
WESTHAM,TOTTENHAM,H,2017-05-05,9.0,12.0
BOURNEMOUTH,STOKE,D,2017-05-06,7.0,5.0
BURNLEY,WESTBROM,D,2017-05-06,5.0,1.0
HULL,SUNDERLAND,A,2017-05-06,4.0,4.0
LEICESTER,WATFORD,H,2017-05-06,7.0,3.0
MANCITY,CRYSTALPALACE,H,2017-05-06,11.0,4.0
SWANSEA,EVERTON,H,2017-05-06,7.0,7.0
ARSENAL,MANUNITED,H,2017-05-07,9.0,8.0
LIVERPOOL,SOUTHAMPTON,D,2017-05-07,10.0,5.0
CHELSEA,MIDDLESBROUGH,H,2017-05-08,12.0,4.0
SOUTHAMPTON,ARSENAL,A,2017-05-10,2.0,12.0
EVERTON,WATFORD,H,2017-05-12,7.0,3.0
WESTBROM,CHELSEA,A,2017-05-12,1.0,12.0
BOURNEMOUTH,BURNLEY,H,2017-05-13,10.0,4.0
MANCITY,LEICESTER,H,2017-05-13,11.0,7.0
MIDDLESBROUGH,SOUTHAMPTON,A,2017-05-13,4.0,5.0
STOKE,ARSENAL,A,2017-05-13,5.0,12.0
SUNDERLAND,SWANSEA,A,2017-05-13,4.0,10.0
CRYSTALPALACE,HULL,H,2017-05-14,6.0,4.0
TOTTENHAM,MANUNITED,H,2017-05-14,12.0,5.0
WESTHAM,LIVERPOOL,A,2017-05-14,6.0,10.0
CHELSEA,WATFORD,H,2017-05-15,15.0,0.0
ARSENAL,SUNDERLAND,H,2017-05-16,12.0,3.0
MANCITY,WESTBROM,H,2017-05-16,11.0,1.0
SOUTHAMPTON,MANUNITED,D,2017-05-17,6.0,3.0
LEICESTER,TOTTENHAM,A,2017-05-18,6.0,12.0
ARSENAL,EVERTON,H,2017-05-21,15.0,4.0
BURNLEY,WESTHAM,A,2017-05-21,4.0,8.0
CHELSEA,SUNDERLAND,H,2017-05-21,15.0,3.0
HULL,TOTTENHAM,A,2017-05-21,4.0,12.0
LEICESTER,BOURNEMOUTH,D,2017-05-21,7.0,11.0
LIVERPOOL,MIDDLESBROUGH,H,2017-05-21,10.0,4.0
MANUNITED,CRYSTALPALACE,H,2017-05-21,5.0,3.0
SOUTHAMPTON,STOKE,A,2017-05-21,5.0,5.0
SWANSEA,WESTBROM,H,2017-05-21,13.0,1.0
WATFORD,MANCITY,A,2017-05-21,0.0,13.0
ARSENAL,LEICESTER,H,2017-08-11,15.0,4.0
BRIGHTON,MANCITY,A,2017-08-12,0.0,15.0
CHELSEA,BURNLEY,A,2017-08-12,12.0,7.0
CRYSTALPALACE,HUDDERSFIELD,A,2017-08-12,3.0,3.0
EVERTON,STOKE,H,2017-08-12,6.0,5.0
SOUTHAMPTON,SWANSEA,D,2017-08-12,5.0,11.0
WATFORD,LIVERPOOL,D,2017-08-12,1.0,11.0
WESTBROM,BOURNEMOUTH,H,2017-08-12,4.0,8.0
MANUNITED,WESTHAM,H,2017-08-13,7.0,7.0
NEWCASTLE,TOTTENHAM,A,2017-08-13,8.0,12.0
BOURNEMOUTH,WATFORD,A,2017-08-19,5.0,4.0
BURNLEY,WESTBROM,A,2017-08-19,4.0,6.0
LEICESTER,BRIGHTON,H,2017-08-19,4.0,0.0
LIVERPOOL,CRYSTALPALACE,H,2017-08-19,11.0,3.0
SOUTHAMPTON,WESTHAM,H,2017-08-19,8.0,6.0
STOKE,ARSENAL,H,2017-08-19,7.0,12.0
SWANSEA,MANUNITED,A,2017-08-19,10.0,10.0
HUDDERSFIELD,NEWCASTLE,H,2017-08-20,6.0,7.0
TOTTENHAM,CHELSEA,A,2017-08-20,12.0,12.0
MANCITY,EVERTON,D,2017-08-21,13.0,7.0
BOURNEMOUTH,MANCITY,A,2017-08-26,4.0,13.0
CRYSTALPALACE,SWANSEA,A,2017-08-26,3.0,10.0
HUDDERSFIELD,SOUTHAMPTON,D,2017-08-26,7.0,6.0
MANUNITED,LEICESTER,H,2017-08-26,13.0,4.0
NEWCASTLE,WESTHAM,H,2017-08-26,7.0,3.0
WATFORD,BRIGHTON,D,2017-08-26,5.0,1.0
CHELSEA,EVERTON,H,2017-08-27,12.0,7.0
LIVERPOOL,ARSENAL,H,2017-08-27,13.0,9.0
TOTTENHAM,BURNLEY,D,2017-08-27,10.0,4.0
WESTBROM,STOKE,D,2017-08-27,7.0,7.0
ARSENAL,BOURNEMOUTH,H,2017-09-09,9.0,1.0
BRIGHTON,WESTBROM,H,2017-09-09,4.0,7.0
EVERTON,TOTTENHAM,A,2017-09-09,4.0,10.0
LEICESTER,CHELSEA,A,2017-09-09,4.0,12.0
MANCITY,LIVERPOOL,H,2017-09-09,13.0,10.0
SOUTHAMPTON,WATFORD,A,2017-09-09,5.0,8.0
STOKE,MANUNITED,D,2017-09-09,8.0,13.0
BURNLEY,CRYSTALPALACE,H,2017-09-10,7.0,0.0
SWANSEA,NEWCASTLE,A,2017-09-10,7.0,9.0
WESTHAM,HUDDERSFIELD,H,2017-09-11,6.0,7.0
BOURNEMOUTH,BRIGHTON,H,2017-09-15,3.0,4.0
CRYSTALPALACE,SOUTHAMPTON,A,2017-09-16,0.0,8.0
HUDDERSFIELD,LEICESTER,D,2017-09-16,8.0,4.0
LIVERPOOL,BURNLEY,D,2017-09-16,8.0,8.0
NEWCASTLE,STOKE,H,2017-09-16,9.0,5.0
TOTTENHAM,SWANSEA,D,2017-09-16,8.0,5.0
WATFORD,MANCITY,A,2017-09-16,8.0,13.0
WESTBROM,WESTHAM,D,2017-09-16,8.0,4.0
CHELSEA,ARSENAL,D,2017-09-17,10.0,7.0
MANUNITED,EVERTON,H,2017-09-17,13.0,4.0
BURNLEY,HUDDERSFIELD,D,2017-09-23,6.0,6.0
EVERTON,BOURNEMOUTH,H,2017-09-23,4.0,3.0
LEICESTER,LIVERPOOL,A,2017-09-23,4.0,10.0
MANCITY,CRYSTALPALACE,H,2017-09-23,13.0,0.0
SOUTHAMPTON,MANUNITED,A,2017-09-23,7.0,13.0
STOKE,CHELSEA,A,2017-09-23,5.0,13.0
SWANSEA,WATFORD,A,2017-09-23,4.0,10.0
WESTHAM,TOTTENHAM,A,2017-09-23,4.0,8.0
BRIGHTON,NEWCASTLE,H,2017-09-24,7.0,9.0
ARSENAL,WESTBROM,H,2017-09-25,7.0,5.0
BOURNEMOUTH,LEICESTER,D,2017-09-30,4.0,2.0
CHELSEA,MANCITY,A,2017-09-30,10.0,15.0
HUDDERSFIELD,TOTTENHAM,A,2017-09-30,3.0,11.0
MANUNITED,CRYSTALPALACE,H,2017-09-30,13.0,0.0
STOKE,SOUTHAMPTON,H,2017-09-30,5.0,4.0
WESTBROM,WATFORD,D,2017-09-30,3.0,8.0
WESTHAM,SWANSEA,H,2017-09-30,7.0,4.0
ARSENAL,BRIGHTON,H,2017-10-01,10.0,7.0
EVERTON,BURNLEY,A,2017-10-01,3.0,9.0
NEWCASTLE,LIVERPOOL,D,2017-10-01,10.0,8.0
BURNLEY,WESTHAM,D,2017-10-14,9.0,8.0
CRYSTALPALACE,CHELSEA,H,2017-10-14,3.0,7.0
LIVERPOOL,MANUNITED,D,2017-10-14,6.0,11.0
MANCITY,STOKE,H,2017-10-14,15.0,4.0
SWANSEA,HUDDERSFIELD,H,2017-10-14,4.0,2.0
TOTTENHAM,BOURNEMOUTH,H,2017-10-14,13.0,4.0
WATFORD,ARSENAL,H,2017-10-14,10.0,10.0
BRIGHTON,EVERTON,D,2017-10-15,7.0,4.0
SOUTHAMPTON,NEWCASTLE,D,2017-10-15,4.0,8.0
LEICESTER,WESTBROM,D,2017-10-16,3.0,3.0
WESTHAM,BRIGHTON,A,2017-10-20,5.0,7.0
CHELSEA,WATFORD,H,2017-10-21,7.0,7.0
HUDDERSFIELD,MANUNITED,H,2017-10-21,5.0,10.0
MANCITY,BURNLEY,H,2017-10-21,15.0,6.0
NEWCASTLE,CRYSTALPALACE,H,2017-10-21,8.0,3.0
SOUTHAMPTON,WESTBROM,H,2017-10-21,7.0,3.0
STOKE,BOURNEMOUTH,A,2017-10-21,3.0,7.0
SWANSEA,LEICESTER,A,2017-10-21,4.0,6.0
EVERTON,ARSENAL,A,2017-10-22,4.0,10.0
TOTTENHAM,LIVERPOOL,H,2017-10-22,13.0,6.0
ARSENAL,SWANSEA,H,2017-10-28,12.0,3.0
BOURNEMOUTH,CHELSEA,A,2017-10-28,4.0,9.0
CRYSTALPALACE,WESTHAM,D,2017-10-28,4.0,5.0
LIVERPOOL,HUDDERSFIELD,H,2017-10-28,8.0,4.0
MANUNITED,TOTTENHAM,H,2017-10-28,10.0,12.0
WATFORD,STOKE,A,2017-10-28,7.0,6.0
WESTBROM,MANCITY,A,2017-10-28,2.0,15.0
BRIGHTON,SOUTHAMPTON,D,2017-10-29,8.0,5.0
LEICESTER,EVERTON,H,2017-10-29,8.0,4.0
BURNLEY,NEWCASTLE,H,2017-10-30,8.0,5.0
HUDDERSFIELD,WESTBROM,H,2017-11-04,6.0,2.0
NEWCASTLE,BOURNEMOUTH,A,2017-11-04,5.0,7.0
SOUTHAMPTON,BURNLEY,A,2017-11-04,5.0,10.0
STOKE,LEICESTER,D,2017-11-04,7.0,9.0
SWANSEA,BRIGHTON,A,2017-11-04,3.0,8.0
WESTHAM,LIVERPOOL,A,2017-11-04,5.0,8.0
CHELSEA,MANUNITED,H,2017-11-05,9.0,7.0
EVERTON,WATFORD,H,2017-11-05,4.0,4.0
MANCITY,ARSENAL,H,2017-11-05,15.0,9.0
TOTTENHAM,CRYSTALPALACE,H,2017-11-05,12.0,4.0
ARSENAL,TOTTENHAM,H,2017-11-18,9.0,9.0
BOURNEMOUTH,HUDDERSFIELD,H,2017-11-18,9.0,6.0
BURNLEY,SWANSEA,H,2017-11-18,10.0,3.0
CRYSTALPALACE,EVERTON,D,2017-11-18,5.0,5.0
LEICESTER,MANCITY,A,2017-11-18,8.0,15.0
LIVERPOOL,SOUTHAMPTON,H,2017-11-18,10.0,5.0
MANUNITED,NEWCASTLE,H,2017-11-18,7.0,4.0
WESTBROM,CHELSEA,A,2017-11-18,1.0,12.0
WATFORD,WESTHAM,H,2017-11-19,6.0,2.0
BRIGHTON,STOKE,D,2017-11-20,9.0,5.0
WESTHAM,LEICESTER,D,2017-11-24,2.0,8.0
CRYSTALPALACE,STOKE,H,2017-11-25,5.0,5.0
LIVERPOOL,CHELSEA,D,2017-11-25,10.0,13.0
MANUNITED,BRIGHTON,H,2017-11-25,9.0,8.0
NEWCASTLE,WATFORD,A,2017-11-25,3.0,6.0
SWANSEA,BOURNEMOUTH,D,2017-11-25,1.0,10.0
TOTTENHAM,WESTBROM,D,2017-11-25,7.0,1.0
BURNLEY,ARSENAL,A,2017-11-26,9.0,12.0
HUDDERSFIELD,MANCITY,A,2017-11-26,6.0,15.0
SOUTHAMPTON,EVERTON,H,2017-11-26,7.0,4.0
BRIGHTON,CRYSTALPALACE,D,2017-11-28,6.0,6.0
LEICESTER,TOTTENHAM,H,2017-11-28,8.0,4.0
WATFORD,MANUNITED,A,2017-11-28,6.0,12.0
WESTBROM,NEWCASTLE,D,2017-11-28,2.0,1.0
ARSENAL,HUDDERSFIELD,H,2017-11-29,12.0,3.0
BOURNEMOUTH,BURNLEY,A,2017-11-29,7.0,12.0
CHELSEA,SWANSEA,H,2017-11-29,13.0,1.0
EVERTON,WESTHAM,H,2017-11-29,7.0,2.0
MANCITY,SOUTHAMPTON,H,2017-11-29,15.0,4.0
STOKE,LIVERPOOL,A,2017-11-29,5.0,13.0
ARSENAL,MANUNITED,A,2017-12-02,9.0,12.0
BRIGHTON,LIVERPOOL,A,2017-12-02,5.0,13.0
CHELSEA,NEWCASTLE,H,2017-12-02,13.0,1.0
EVERTON,HUDDERSFIELD,H,2017-12-02,10.0,3.0
LEICESTER,BURNLEY,H,2017-12-02,8.0,9.0
STOKE,SWANSEA,H,2017-12-02,5.0,1.0
WATFORD,TOTTENHAM,D,2017-12-02,7.0,5.0
WESTBROM,CRYSTALPALACE,D,2017-12-02,3.0,6.0
BOURNEMOUTH,SOUTHAMPTON,D,2017-12-03,8.0,4.0
MANCITY,WESTHAM,H,2017-12-03,15.0,1.0
BURNLEY,WATFORD,H,2017-12-09,9.0,7.0
CRYSTALPALACE,BOURNEMOUTH,D,2017-12-09,7.0,6.0
HUDDERSFIELD,BRIGHTON,H,2017-12-09,3.0,2.0
NEWCASTLE,LEICESTER,A,2017-12-09,1.0,10.0
SWANSEA,WESTBROM,H,2017-12-09,4.0,3.0
TOTTENHAM,STOKE,H,2017-12-09,5.0,4.0
WESTHAM,CHELSEA,H,2017-12-09,4.0,10.0
LIVERPOOL,EVERTON,D,2017-12-10,11.0,8.0
MANUNITED,MANCITY,A,2017-12-10,12.0,15.0
SOUTHAMPTON,ARSENAL,D,2017-12-10,5.0,10.0
BURNLEY,STOKE,H,2017-12-12,9.0,3.0
CRYSTALPALACE,WATFORD,H,2017-12-12,9.0,4.0
HUDDERSFIELD,CHELSEA,A,2017-12-12,3.0,10.0
LIVERPOOL,WESTBROM,D,2017-12-13,9.0,4.0
MANUNITED,BOURNEMOUTH,H,2017-12-13,12.0,3.0
NEWCASTLE,EVERTON,A,2017-12-13,1.0,10.0
SOUTHAMPTON,LEICESTER,A,2017-12-13,5.0,13.0
SWANSEA,MANCITY,A,2017-12-13,4.0,15.0
TOTTENHAM,BRIGHTON,H,2017-12-13,8.0,1.0
WESTHAM,ARSENAL,D,2017-12-13,5.0,8.0
ARSENAL,NEWCASTLE,H,2017-12-16,8.0,1.0
BRIGHTON,BURNLEY,D,2017-12-16,2.0,10.0
CHELSEA,SOUTHAMPTON,H,2017-12-16,12.0,2.0
LEICESTER,CRYSTALPALACE,A,2017-12-16,12.0,9.0
MANCITY,TOTTENHAM,H,2017-12-16,15.0,7.0
STOKE,WESTHAM,A,2017-12-16,3.0,7.0
WATFORD,HUDDERSFIELD,A,2017-12-16,1.0,6.0
BOURNEMOUTH,LIVERPOOL,A,2017-12-17,2.0,11.0
WESTBROM,MANUNITED,A,2017-12-17,3.0,12.0
EVERTON,SWANSEA,H,2017-12-18,13.0,3.0
ARSENAL,LIVERPOOL,D,2017-12-22,6.0,9.0
BRIGHTON,WATFORD,H,2017-12-23,4.0,1.0
BURNLEY,TOTTENHAM,A,2017-12-23,7.0,10.0
EVERTON,CHELSEA,D,2017-12-23,11.0,10.0
LEICESTER,MANUNITED,D,2017-12-23,10.0,10.0
MANCITY,BOURNEMOUTH,H,2017-12-23,15.0,2.0
SOUTHAMPTON,HUDDERSFIELD,D,2017-12-23,3.0,7.0
STOKE,WESTBROM,H,2017-12-23,6.0,2.0
SWANSEA,CRYSTALPALACE,D,2017-12-23,4.0,9.0
WESTHAM,NEWCASTLE,A,2017-12-23,7.0,3.0
BOURNEMOUTH,WESTHAM,D,2017-12-26,2.0,8.0
CHELSEA,BRIGHTON,H,2017-12-26,10.0,4.0
HUDDERSFIELD,STOKE,D,2017-12-26,8.0,4.0
LIVERPOOL,SWANSEA,H,2017-12-26,9.0,4.0
MANUNITED,BURNLEY,D,2017-12-26,8.0,8.0
TOTTENHAM,SOUTHAMPTON,H,2017-12-26,12.0,2.0
WATFORD,LEICESTER,H,2017-12-26,3.0,7.0
WESTBROM,EVERTON,D,2017-12-26,2.0,9.0
NEWCASTLE,MANCITY,A,2017-12-27,3.0,15.0
CRYSTALPALACE,ARSENAL,A,2017-12-28,8.0,9.0
BOURNEMOUTH,EVERTON,H,2017-12-30,4.0,8.0
CHELSEA,STOKE,H,2017-12-30,13.0,4.0
HUDDERSFIELD,BURNLEY,D,2017-12-30,6.0,6.0
LIVERPOOL,LEICESTER,H,2017-12-30,11.0,4.0
MANUNITED,SOUTHAMPTON,D,2017-12-30,9.0,2.0
NEWCASTLE,BRIGHTON,D,2017-12-30,4.0,5.0
WATFORD,SWANSEA,A,2017-12-30,3.0,4.0
CRYSTALPALACE,MANCITY,D,2017-12-31,8.0,13.0
WESTBROM,ARSENAL,D,2017-12-31,3.0,9.0
BRIGHTON,BOURNEMOUTH,D,2018-01-01,6.0,5.0
BURNLEY,LIVERPOOL,A,2018-01-01,3.0,13.0
EVERTON,MANUNITED,A,2018-01-01,5.0,9.0
LEICESTER,HUDDERSFIELD,H,2018-01-01,4.0,6.0
STOKE,NEWCASTLE,A,2018-01-01,4.0,7.0
MANCITY,WATFORD,H,2018-01-02,13.0,3.0
SOUTHAMPTON,CRYSTALPALACE,A,2018-01-02,2.0,8.0
SWANSEA,TOTTENHAM,A,2018-01-02,4.0,12.0
WESTHAM,WESTBROM,H,2018-01-02,8.0,2.0
ARSENAL,CHELSEA,D,2018-01-03,9.0,11.0
TOTTENHAM,WESTHAM,D,2018-01-04,10.0,8.0
CHELSEA,LEICESTER,D,2018-01-13,9.0,5.0
CRYSTALPALACE,BURNLEY,H,2018-01-13,8.0,2.0
HUDDERSFIELD,WESTHAM,A,2018-01-13,3.0,8.0
NEWCASTLE,SWANSEA,D,2018-01-13,8.0,5.0
TOTTENHAM,EVERTON,H,2018-01-13,13.0,2.0
WATFORD,SOUTHAMPTON,D,2018-01-13,4.0,3.0
WESTBROM,BRIGHTON,H,2018-01-13,5.0,5.0
BOURNEMOUTH,ARSENAL,H,2018-01-14,8.0,6.0
LIVERPOOL,MANCITY,H,2018-01-14,13.0,10.0
MANUNITED,STOKE,H,2018-01-15,9.0,4.0
ARSENAL,CRYSTALPALACE,H,2018-01-20,8.0,7.0
BRIGHTON,CHELSEA,A,2018-01-20,2.0,11.0
BURNLEY,MANUNITED,A,2018-01-20,2.0,11.0
EVERTON,WESTBROM,D,2018-01-20,2.0,6.0
LEICESTER,WATFORD,H,2018-01-20,7.0,4.0
MANCITY,NEWCASTLE,H,2018-01-20,10.0,5.0
STOKE,HUDDERSFIELD,H,2018-01-20,4.0,2.0
WESTHAM,BOURNEMOUTH,D,2018-01-20,9.0,9.0
SOUTHAMPTON,TOTTENHAM,D,2018-01-21,3.0,11.0
SWANSEA,LIVERPOOL,H,2018-01-22,7.0,12.0
HUDDERSFIELD,LIVERPOOL,A,2018-01-30,1.0,12.0
SWANSEA,ARSENAL,H,2018-01-30,10.0,5.0
WESTHAM,CRYSTALPALACE,D,2018-01-30,9.0,8.0
CHELSEA,BOURNEMOUTH,A,2018-01-31,8.0,11.0
EVERTON,LEICESTER,H,2018-01-31,4.0,7.0
MANCITY,WESTBROM,H,2018-01-31,10.0,5.0
